,Z_Rejon,POI,Do_Rejon,Czas_PrT_x,Czas_PuT_x,Czas_PrT_y,Czas_PuT_y
13359,5.0,24.0,16.0,173.76141808757782,599.2593330659226,176.73126580898307,603.2253330659228
13360,5.0,24.0,17.0,173.76141808757782,599.2593330659226,175.8113221929535,600.3663330659227
13361,5.0,24.0,18.0,173.76141808757782,599.2593330659226,172.6467856599083,598.4613330659226
13362,5.0,24.0,19.0,173.76141808757782,599.2593330659226,175.7484790151714,601.9853330659226
13363,5.0,24.0,20.0,173.76141808757782,599.2593330659226,179.82193770983574,597.5463330659228
13364,5.0,24.0,21.0,173.76141808757782,599.2593330659226,177.47088176854527,606.1473330659228
13365,5.0,24.0,22.0,173.76141808757782,599.2593330659226,175.45425460180562,601.8413330659226
13366,5.0,24.0,23.0,173.76141808757782,599.2593330659226,175.0808776866974,601.1303330659226
13367,5.0,24.0,24.0,173.76141808757782,599.2593330659226,174.92227291808118,601.2763330659228
13368,6.0,24.0,1.0,175.2536060728907,600.6033330659228,176.2023812423257,603.4643330659228
13369,6.0,24.0,2.0,175.2536060728907,600.6033330659228,173.98749633831147,598.5433330659226
13370,6.0,24.0,3.0,175.2536060728907,600.6033330659228,173.69891807345985,600.0773330659226
13371,6.0,24.0,4.0,175.2536060728907,600.6033330659228,173.5754879934174,598.9463330659228
13372,6.0,24.0,5.0,175.2536060728907,600.6033330659228,173.76141808757782,599.3733330659228
13373,6.0,24.0,6.0,175.2536060728907,600.6033330659228,175.2536060728907,602.0993330659228
13374,6.0,24.0,7.0,175.2536060728907,600.6033330659228,178.14762401312146,606.3933330659228
13375,6.0,24.0,8.0,175.2536060728907,600.6033330659228,178.12757658474877,605.5413330659228
13376,6.0,24.0,9.0,175.2536060728907,600.6033330659228,178.50226900250163,606.2863330659228
13377,6.0,24.0,10.0,175.2536060728907,600.6033330659228,176.93610638138102,603.4363330659228
13378,6.0,24.0,11.0,175.2536060728907,600.6033330659228,178.50960136895782,606.1183330659228
13379,6.0,24.0,12.0,175.2536060728907,600.6033330659228,177.47178299234344,606.6473330659228
13380,6.0,24.0,13.0,175.2536060728907,600.6033330659228,177.04616322281987,605.3743330659228
13381,6.0,24.0,14.0,175.2536060728907,600.6033330659228,176.0114575940584,600.5663330659228
13382,6.0,24.0,15.0,175.2536060728907,600.6033330659228,176.83760981495848,604.6023330659227
13383,6.0,24.0,16.0,175.2536060728907,600.6033330659228,176.73126580898307,603.2253330659228
13384,6.0,24.0,17.0,175.2536060728907,600.6033330659228,175.8113221929535,600.3663330659227
13385,6.0,24.0,18.0,175.2536060728907,600.6033330659228,172.6467856599083,598.4613330659226
13386,6.0,24.0,19.0,175.2536060728907,600.6033330659228,175.7484790151714,601.9853330659226
13387,6.0,24.0,20.0,175.2536060728907,600.6033330659228,179.82193770983574,597.5463330659228
13388,6.0,24.0,21.0,175.2536060728907,600.6033330659228,177.47088176854527,606.1473330659228
13389,6.0,24.0,22.0,175.2536060728907,600.6033330659228,175.45425460180562,601.8413330659226
13390,6.0,24.0,23.0,175.2536060728907,600.6033330659228,175.0808776866974,601.1303330659226
13391,6.0,24.0,24.0,175.2536060728907,600.6033330659228,174.92227291808118,601.2763330659228
13392,7.0,24.0,1.0,178.14762401312146,605.2143330659228,176.2023812423257,603.4643330659228
13393,7.0,24.0,2.0,178.14762401312146,605.2143330659228,173.98749633831147,598.5433330659226
13394,7.0,24.0,3.0,178.14762401312146,605.2143330659228,173.69891807345985,600.0773330659226
13395,7.0,24.0,4.0,178.14762401312146,605.2143330659228,173.5754879934174,598.9463330659228
13396,7.0,24.0,5.0,178.14762401312146,605.2143330659228,173.76141808757782,599.3733330659228
13397,7.0,24.0,6.0,178.14762401312146,605.2143330659228,175.2536060728907,602.0993330659228
13398,7.0,24.0,7.0,178.14762401312146,605.2143330659228,178.14762401312146,606.3933330659228
13399,7.0,24.0,8.0,178.14762401312146,605.2143330659228,178.12757658474877,605.5413330659228
13400,7.0,24.0,9.0,178.14762401312146,605.2143330659228,178.50226900250163,606.2863330659228
13401,7.0,24.0,10.0,178.14762401312146,605.2143330659228,176.93610638138102,603.4363330659228
13402,7.0,24.0,11.0,178.14762401312146,605.2143330659228,178.50960136895782,606.1183330659228
13403,7.0,24.0,12.0,178.14762401312146,605.2143330659228,177.47178299234344,606.6473330659228
13404,7.0,24.0,13.0,178.14762401312146,605.2143330659228,177.04616322281987,605.3743330659228
13405,7.0,24.0,14.0,178.14762401312146,605.2143330659228,176.0114575940584,600.5663330659228
13406,7.0,24.0,15.0,178.14762401312146,605.2143330659228,176.83760981495848,604.6023330659227
13407,7.0,24.0,16.0,178.14762401312146,605.2143330659228,176.73126580898307,603.2253330659228
13408,7.0,24.0,17.0,178.14762401312146,605.2143330659228,175.8113221929535,600.3663330659227
13409,7.0,24.0,18.0,178.14762401312146,605.2143330659228,172.6467856599083,598.4613330659226
13410,7.0,24.0,19.0,178.14762401312146,605.2143330659228,175.7484790151714,601.9853330659226
13411,7.0,24.0,20.0,178.14762401312146,605.2143330659228,179.82193770983574,597.5463330659228
13412,7.0,24.0,21.0,178.14762401312146,605.2143330659228,177.47088176854527,606.1473330659228
13413,7.0,24.0,22.0,178.14762401312146,605.2143330659228,175.45425460180562,601.8413330659226
13414,7.0,24.0,23.0,178.14762401312146,605.2143330659228,175.0808776866974,601.1303330659226
13415,7.0,24.0,24.0,178.14762401312146,605.2143330659228,174.92227291808118,601.2763330659228
13416,8.0,24.0,1.0,178.12757658474877,605.5423330659228,176.2023812423257,603.4643330659228
13417,8.0,24.0,2.0,178.12757658474877,605.5423330659228,173.98749633831147,598.5433330659226
13418,8.0,24.0,3.0,178.12757658474877,605.5423330659228,173.69891807345985,600.0773330659226
13419,8.0,24.0,4.0,178.12757658474877,605.5423330659228,173.5754879934174,598.9463330659228
13420,8.0,24.0,5.0,178.12757658474877,605.5423330659228,173.76141808757782,599.3733330659228
13421,8.0,24.0,6.0,178.12757658474877,605.5423330659228,175.2536060728907,602.0993330659228
13422,8.0,24.0,7.0,178.12757658474877,605.5423330659228,178.14762401312146,606.3933330659228
13423,8.0,24.0,8.0,178.12757658474877,605.5423330659228,178.12757658474877,605.5413330659228
13424,8.0,24.0,9.0,178.12757658474877,605.5423330659228,178.50226900250163,606.2863330659228
13425,8.0,24.0,10.0,178.12757658474877,605.5423330659228,176.93610638138102,603.4363330659228
13426,8.0,24.0,11.0,178.12757658474877,605.5423330659228,178.50960136895782,606.1183330659228
13427,8.0,24.0,12.0,178.12757658474877,605.5423330659228,177.47178299234344,606.6473330659228
13428,8.0,24.0,13.0,178.12757658474877,605.5423330659228,177.04616322281987,605.3743330659228
13429,8.0,24.0,14.0,178.12757658474877,605.5423330659228,176.0114575940584,600.5663330659228
13430,8.0,24.0,15.0,178.12757658474877,605.5423330659228,176.83760981495848,604.6023330659227
13431,8.0,24.0,16.0,178.12757658474877,605.5423330659228,176.73126580898307,603.2253330659228
13432,8.0,24.0,17.0,178.12757658474877,605.5423330659228,175.8113221929535,600.3663330659227
13433,8.0,24.0,18.0,178.12757658474877,605.5423330659228,172.6467856599083,598.4613330659226
13434,8.0,24.0,19.0,178.12757658474877,605.5423330659228,175.7484790151714,601.9853330659226
13435,8.0,24.0,20.0,178.12757658474877,605.5423330659228,179.82193770983574,597.5463330659228
13436,8.0,24.0,21.0,178.12757658474877,605.5423330659228,177.47088176854527,606.1473330659228
13437,8.0,24.0,22.0,178.12757658474877,605.5423330659228,175.45425460180562,601.8413330659226
13438,8.0,24.0,23.0,178.12757658474877,605.5423330659228,175.0808776866974,601.1303330659226
13439,8.0,24.0,24.0,178.12757658474877,605.5423330659228,174.92227291808118,601.2763330659228
13440,9.0,24.0,1.0,178.53465686156795,605.1063330659226,176.2023812423257,603.4643330659228
13441,9.0,24.0,2.0,178.53465686156795,605.1063330659226,173.98749633831147,598.5433330659226
13442,9.0,24.0,3.0,178.53465686156795,605.1063330659226,173.69891807345985,600.0773330659226
13443,9.0,24.0,4.0,178.53465686156795,605.1063330659226,173.5754879934174,598.9463330659228
13444,9.0,24.0,5.0,178.53465686156795,605.1063330659226,173.76141808757782,599.3733330659228
13445,9.0,24.0,6.0,178.53465686156795,605.1063330659226,175.2536060728907,602.0993330659228
13446,9.0,24.0,7.0,178.53465686156795,605.1063330659226,178.14762401312146,606.3933330659228
13447,9.0,24.0,8.0,178.53465686156795,605.1063330659226,178.12757658474877,605.5413330659228
13448,9.0,24.0,9.0,178.53465686156795,605.1063330659226,178.50226900250163,606.2863330659228
13449,9.0,24.0,10.0,178.53465686156795,605.1063330659226,176.93610638138102,603.4363330659228
13450,9.0,24.0,11.0,178.53465686156795,605.1063330659226,178.50960136895782,606.1183330659228
13451,9.0,24.0,12.0,178.53465686156795,605.1063330659226,177.47178299234344,606.6473330659228
13452,9.0,24.0,13.0,178.53465686156795,605.1063330659226,177.04616322281987,605.3743330659228
13453,9.0,24.0,14.0,178.53465686156795,605.1063330659226,176.0114575940584,600.5663330659228
13454,9.0,24.0,15.0,178.53465686156795,605.1063330659226,176.83760981495848,604.6023330659227
13455,9.0,24.0,16.0,178.53465686156795,605.1063330659226,176.73126580898307,603.2253330659228
13456,9.0,24.0,17.0,178.53465686156795,605.1063330659226,175.8113221929535,600.3663330659227
13457,9.0,24.0,18.0,178.53465686156795,605.1063330659226,172.6467856599083,598.4613330659226
13458,9.0,24.0,19.0,178.53465686156795,605.1063330659226,175.7484790151714,601.9853330659226
13459,9.0,24.0,20.0,178.53465686156795,605.1063330659226,179.82193770983574,597.5463330659228
13460,9.0,24.0,21.0,178.53465686156795,605.1063330659226,177.47088176854527,606.1473330659228
13461,9.0,24.0,22.0,178.53465686156795,605.1063330659226,175.45425460180562,601.8413330659226
13462,9.0,24.0,23.0,178.53465686156795,605.1063330659226,175.0808776866974,601.1303330659226
13463,9.0,24.0,24.0,178.53465686156795,605.1063330659226,174.92227291808118,601.2763330659228
13464,10.0,24.0,1.0,176.9180875563463,603.4363330659228,176.2023812423257,603.4643330659228
13465,10.0,24.0,2.0,176.9180875563463,603.4363330659228,173.98749633831147,598.5433330659226
13466,10.0,24.0,3.0,176.9180875563463,603.4363330659228,173.69891807345985,600.0773330659226
13467,10.0,24.0,4.0,176.9180875563463,603.4363330659228,173.5754879934174,598.9463330659228
13468,10.0,24.0,5.0,176.9180875563463,603.4363330659228,173.76141808757782,599.3733330659228
13469,10.0,24.0,6.0,176.9180875563463,603.4363330659228,175.2536060728907,602.0993330659228
13470,10.0,24.0,7.0,176.9180875563463,603.4363330659228,178.14762401312146,606.3933330659228
13471,10.0,24.0,8.0,176.9180875563463,603.4363330659228,178.12757658474877,605.5413330659228
13472,10.0,24.0,9.0,176.9180875563463,603.4363330659228,178.50226900250163,606.2863330659228
13473,10.0,24.0,10.0,176.9180875563463,603.4363330659228,176.93610638138102,603.4363330659228
13474,10.0,24.0,11.0,176.9180875563463,603.4363330659228,178.50960136895782,606.1183330659228
13475,10.0,24.0,12.0,176.9180875563463,603.4363330659228,177.47178299234344,606.6473330659228
13476,10.0,24.0,13.0,176.9180875563463,603.4363330659228,177.04616322281987,605.3743330659228
13477,10.0,24.0,14.0,176.9180875563463,603.4363330659228,176.0114575940584,600.5663330659228
13478,10.0,24.0,15.0,176.9180875563463,603.4363330659228,176.83760981495848,604.6023330659227
13479,10.0,24.0,16.0,176.9180875563463,603.4363330659228,176.73126580898307,603.2253330659228
13480,10.0,24.0,17.0,176.9180875563463,603.4363330659228,175.8113221929535,600.3663330659227
13481,10.0,24.0,18.0,176.9180875563463,603.4363330659228,172.6467856599083,598.4613330659226
13482,10.0,24.0,19.0,176.9180875563463,603.4363330659228,175.7484790151714,601.9853330659226
13483,10.0,24.0,20.0,176.9180875563463,603.4363330659228,179.82193770983574,597.5463330659228
13484,10.0,24.0,21.0,176.9180875563463,603.4363330659228,177.47088176854527,606.1473330659228
13485,10.0,24.0,22.0,176.9180875563463,603.4363330659228,175.45425460180562,601.8413330659226
13486,10.0,24.0,23.0,176.9180875563463,603.4363330659228,175.0808776866974,601.1303330659226
13487,10.0,24.0,24.0,176.9180875563463,603.4363330659228,174.92227291808118,601.2763330659228
13488,11.0,24.0,1.0,178.4915825439231,604.9383330659227,176.2023812423257,603.4643330659228
13489,11.0,24.0,2.0,178.4915825439231,604.9383330659227,173.98749633831147,598.5433330659226
13490,11.0,24.0,3.0,178.4915825439231,604.9383330659227,173.69891807345985,600.0773330659226
13491,11.0,24.0,4.0,178.4915825439231,604.9383330659227,173.5754879934174,598.9463330659228
13492,11.0,24.0,5.0,178.4915825439231,604.9383330659227,173.76141808757782,599.3733330659228
13493,11.0,24.0,6.0,178.4915825439231,604.9383330659227,175.2536060728907,602.0993330659228
13494,11.0,24.0,7.0,178.4915825439231,604.9383330659227,178.14762401312146,606.3933330659228
13495,11.0,24.0,8.0,178.4915825439231,604.9383330659227,178.12757658474877,605.5413330659228
13496,11.0,24.0,9.0,178.4915825439231,604.9383330659227,178.50226900250163,606.2863330659228
13497,11.0,24.0,10.0,178.4915825439231,604.9383330659227,176.93610638138102,603.4363330659228
13498,11.0,24.0,11.0,178.4915825439231,604.9383330659227,178.50960136895782,606.1183330659228
13499,11.0,24.0,12.0,178.4915825439231,604.9383330659227,177.47178299234344,606.6473330659228
13500,11.0,24.0,13.0,178.4915825439231,604.9383330659227,177.04616322281987,605.3743330659228
13501,11.0,24.0,14.0,178.4915825439231,604.9383330659227,176.0114575940584,600.5663330659228
13502,11.0,24.0,15.0,178.4915825439231,604.9383330659227,176.83760981495848,604.6023330659227
13503,11.0,24.0,16.0,178.4915825439231,604.9383330659227,176.73126580898307,603.2253330659228
13504,11.0,24.0,17.0,178.4915825439231,604.9383330659227,175.8113221929535,600.3663330659227
13505,11.0,24.0,18.0,178.4915825439231,604.9383330659227,172.6467856599083,598.4613330659226
13506,11.0,24.0,19.0,178.4915825439231,604.9383330659227,175.7484790151714,601.9853330659226
13507,11.0,24.0,20.0,178.4915825439231,604.9383330659227,179.82193770983574,597.5463330659228
13508,11.0,24.0,21.0,178.4915825439231,604.9383330659227,177.47088176854527,606.1473330659228
13509,11.0,24.0,22.0,178.4915825439231,604.9383330659227,175.45425460180562,601.8413330659226
13510,11.0,24.0,23.0,178.4915825439231,604.9383330659227,175.0808776866974,601.1303330659226
13511,11.0,24.0,24.0,178.4915825439231,604.9383330659227,174.92227291808118,601.2763330659228
13512,12.0,24.0,1.0,177.47178299234344,605.4673330659227,176.2023812423257,603.4643330659228
13513,12.0,24.0,2.0,177.47178299234344,605.4673330659227,173.98749633831147,598.5433330659226
13514,12.0,24.0,3.0,177.47178299234344,605.4673330659227,173.69891807345985,600.0773330659226
13515,12.0,24.0,4.0,177.47178299234344,605.4673330659227,173.5754879934174,598.9463330659228
13516,12.0,24.0,5.0,177.47178299234344,605.4673330659227,173.76141808757782,599.3733330659228
13517,12.0,24.0,6.0,177.47178299234344,605.4673330659227,175.2536060728907,602.0993330659228
13518,12.0,24.0,7.0,177.47178299234344,605.4673330659227,178.14762401312146,606.3933330659228
13519,12.0,24.0,8.0,177.47178299234344,605.4673330659227,178.12757658474877,605.5413330659228
13520,12.0,24.0,9.0,177.47178299234344,605.4673330659227,178.50226900250163,606.2863330659228
13521,12.0,24.0,10.0,177.47178299234344,605.4673330659227,176.93610638138102,603.4363330659228
13522,12.0,24.0,11.0,177.47178299234344,605.4673330659227,178.50960136895782,606.1183330659228
13523,12.0,24.0,12.0,177.47178299234344,605.4673330659227,177.47178299234344,606.6473330659228
13524,12.0,24.0,13.0,177.47178299234344,605.4673330659227,177.04616322281987,605.3743330659228
13525,12.0,24.0,14.0,177.47178299234344,605.4673330659227,176.0114575940584,600.5663330659228
13526,12.0,24.0,15.0,177.47178299234344,605.4673330659227,176.83760981495848,604.6023330659227
13527,12.0,24.0,16.0,177.47178299234344,605.4673330659227,176.73126580898307,603.2253330659228
13528,12.0,24.0,17.0,177.47178299234344,605.4673330659227,175.8113221929535,600.3663330659227
13529,12.0,24.0,18.0,177.47178299234344,605.4673330659227,172.6467856599083,598.4613330659226
13530,12.0,24.0,19.0,177.47178299234344,605.4673330659227,175.7484790151714,601.9853330659226
13531,12.0,24.0,20.0,177.47178299234344,605.4673330659227,179.82193770983574,597.5463330659228
13532,12.0,24.0,21.0,177.47178299234344,605.4673330659227,177.47088176854527,606.1473330659228
13533,12.0,24.0,22.0,177.47178299234344,605.4673330659227,175.45425460180562,601.8413330659226
13534,12.0,24.0,23.0,177.47178299234344,605.4673330659227,175.0808776866974,601.1303330659226
13535,12.0,24.0,24.0,177.47178299234344,605.4673330659227,174.92227291808118,601.2763330659228
13536,13.0,24.0,1.0,177.04616322281987,604.1943330659228,176.2023812423257,603.4643330659228
13537,13.0,24.0,2.0,177.04616322281987,604.1943330659228,173.98749633831147,598.5433330659226
13538,13.0,24.0,3.0,177.04616322281987,604.1943330659228,173.69891807345985,600.0773330659226
13539,13.0,24.0,4.0,177.04616322281987,604.1943330659228,173.5754879934174,598.9463330659228
13540,13.0,24.0,5.0,177.04616322281987,604.1943330659228,173.76141808757782,599.3733330659228
13541,13.0,24.0,6.0,177.04616322281987,604.1943330659228,175.2536060728907,602.0993330659228
13542,13.0,24.0,7.0,177.04616322281987,604.1943330659228,178.14762401312146,606.3933330659228
13543,13.0,24.0,8.0,177.04616322281987,604.1943330659228,178.12757658474877,605.5413330659228
13544,13.0,24.0,9.0,177.04616322281987,604.1943330659228,178.50226900250163,606.2863330659228
13545,13.0,24.0,10.0,177.04616322281987,604.1943330659228,176.93610638138102,603.4363330659228
13546,13.0,24.0,11.0,177.04616322281987,604.1943330659228,178.50960136895782,606.1183330659228
13547,13.0,24.0,12.0,177.04616322281987,604.1943330659228,177.47178299234344,606.6473330659228
13548,13.0,24.0,13.0,177.04616322281987,604.1943330659228,177.04616322281987,605.3743330659228
13549,13.0,24.0,14.0,177.04616322281987,604.1943330659228,176.0114575940584,600.5663330659228
13550,13.0,24.0,15.0,177.04616322281987,604.1943330659228,176.83760981495848,604.6023330659227
13551,13.0,24.0,16.0,177.04616322281987,604.1943330659228,176.73126580898307,603.2253330659228
13552,13.0,24.0,17.0,177.04616322281987,604.1943330659228,175.8113221929535,600.3663330659227
13553,13.0,24.0,18.0,177.04616322281987,604.1943330659228,172.6467856599083,598.4613330659226
13554,13.0,24.0,19.0,177.04616322281987,604.1943330659228,175.7484790151714,601.9853330659226
13555,13.0,24.0,20.0,177.04616322281987,604.1943330659228,179.82193770983574,597.5463330659228
13556,13.0,24.0,21.0,177.04616322281987,604.1943330659228,177.47088176854527,606.1473330659228
13557,13.0,24.0,22.0,177.04616322281987,604.1943330659228,175.45425460180562,601.8413330659226
13558,13.0,24.0,23.0,177.04616322281987,604.1943330659228,175.0808776866974,601.1303330659226
13559,13.0,24.0,24.0,177.04616322281987,604.1943330659228,174.92227291808118,601.2763330659228
13560,14.0,24.0,1.0,176.0114575940584,600.5663330659228,176.2023812423257,603.4643330659228
13561,14.0,24.0,2.0,176.0114575940584,600.5663330659228,173.98749633831147,598.5433330659226
13562,14.0,24.0,3.0,176.0114575940584,600.5663330659228,173.69891807345985,600.0773330659226
13563,14.0,24.0,4.0,176.0114575940584,600.5663330659228,173.5754879934174,598.9463330659228
13564,14.0,24.0,5.0,176.0114575940584,600.5663330659228,173.76141808757782,599.3733330659228
13565,14.0,24.0,6.0,176.0114575940584,600.5663330659228,175.2536060728907,602.0993330659228
13566,14.0,24.0,7.0,176.0114575940584,600.5663330659228,178.14762401312146,606.3933330659228
13567,14.0,24.0,8.0,176.0114575940584,600.5663330659228,178.12757658474877,605.5413330659228
13568,14.0,24.0,9.0,176.0114575940584,600.5663330659228,178.50226900250163,606.2863330659228
13569,14.0,24.0,10.0,176.0114575940584,600.5663330659228,176.93610638138102,603.4363330659228
13570,14.0,24.0,11.0,176.0114575940584,600.5663330659228,178.50960136895782,606.1183330659228
13571,14.0,24.0,12.0,176.0114575940584,600.5663330659228,177.47178299234344,606.6473330659228
13572,14.0,24.0,13.0,176.0114575940584,600.5663330659228,177.04616322281987,605.3743330659228
13573,14.0,24.0,14.0,176.0114575940584,600.5663330659228,176.0114575940584,600.5663330659228
13574,14.0,24.0,15.0,176.0114575940584,600.5663330659228,176.83760981495848,604.6023330659227
13575,14.0,24.0,16.0,176.0114575940584,600.5663330659228,176.73126580898307,603.2253330659228
13576,14.0,24.0,17.0,176.0114575940584,600.5663330659228,175.8113221929535,600.3663330659227
13577,14.0,24.0,18.0,176.0114575940584,600.5663330659228,172.6467856599083,598.4613330659226
13578,14.0,24.0,19.0,176.0114575940584,600.5663330659228,175.7484790151714,601.9853330659226
13579,14.0,24.0,20.0,176.0114575940584,600.5663330659228,179.82193770983574,597.5463330659228
13580,14.0,24.0,21.0,176.0114575940584,600.5663330659228,177.47088176854527,606.1473330659228
13581,14.0,24.0,22.0,176.0114575940584,600.5663330659228,175.45425460180562,601.8413330659226
13582,14.0,24.0,23.0,176.0114575940584,600.5663330659228,175.0808776866974,601.1303330659226
13583,14.0,24.0,24.0,176.0114575940584,600.5663330659228,174.92227291808118,601.2763330659228
13584,15.0,24.0,1.0,176.83760981495848,604.2493330659228,176.2023812423257,603.4643330659228
13585,15.0,24.0,2.0,176.83760981495848,604.2493330659228,173.98749633831147,598.5433330659226
13586,15.0,24.0,3.0,176.83760981495848,604.2493330659228,173.69891807345985,600.0773330659226
13587,15.0,24.0,4.0,176.83760981495848,604.2493330659228,173.5754879934174,598.9463330659228
13588,15.0,24.0,5.0,176.83760981495848,604.2493330659228,173.76141808757782,599.3733330659228
13589,15.0,24.0,6.0,176.83760981495848,604.2493330659228,175.2536060728907,602.0993330659228
13590,15.0,24.0,7.0,176.83760981495848,604.2493330659228,178.14762401312146,606.3933330659228
13591,15.0,24.0,8.0,176.83760981495848,604.2493330659228,178.12757658474877,605.5413330659228
13592,15.0,24.0,9.0,176.83760981495848,604.2493330659228,178.50226900250163,606.2863330659228
13593,15.0,24.0,10.0,176.83760981495848,604.2493330659228,176.93610638138102,603.4363330659228
13594,15.0,24.0,11.0,176.83760981495848,604.2493330659228,178.50960136895782,606.1183330659228
13595,15.0,24.0,12.0,176.83760981495848,604.2493330659228,177.47178299234344,606.6473330659228
13596,15.0,24.0,13.0,176.83760981495848,604.2493330659228,177.04616322281987,605.3743330659228
13597,15.0,24.0,14.0,176.83760981495848,604.2493330659228,176.0114575940584,600.5663330659228
13598,15.0,24.0,15.0,176.83760981495848,604.2493330659228,176.83760981495848,604.6023330659227
13599,15.0,24.0,16.0,176.83760981495848,604.2493330659228,176.73126580898307,603.2253330659228
13600,15.0,24.0,17.0,176.83760981495848,604.2493330659228,175.8113221929535,600.3663330659227
13601,15.0,24.0,18.0,176.83760981495848,604.2493330659228,172.6467856599083,598.4613330659226
13602,15.0,24.0,19.0,176.83760981495848,604.2493330659228,175.7484790151714,601.9853330659226
13603,15.0,24.0,20.0,176.83760981495848,604.2493330659228,179.82193770983574,597.5463330659228
13604,15.0,24.0,21.0,176.83760981495848,604.2493330659228,177.47088176854527,606.1473330659228
13605,15.0,24.0,22.0,176.83760981495848,604.2493330659228,175.45425460180562,601.8413330659226
13606,15.0,24.0,23.0,176.83760981495848,604.2493330659228,175.0808776866974,601.1303330659226
13607,15.0,24.0,24.0,176.83760981495848,604.2493330659228,174.92227291808118,601.2763330659228
13608,16.0,24.0,1.0,176.73126580898307,601.7263330659226,176.2023812423257,603.4643330659228
13609,16.0,24.0,2.0,176.73126580898307,601.7263330659226,173.98749633831147,598.5433330659226
13610,16.0,24.0,3.0,176.73126580898307,601.7263330659226,173.69891807345985,600.0773330659226
13611,16.0,24.0,4.0,176.73126580898307,601.7263330659226,173.5754879934174,598.9463330659228
13612,16.0,24.0,5.0,176.73126580898307,601.7263330659226,173.76141808757782,599.3733330659228
13613,16.0,24.0,6.0,176.73126580898307,601.7263330659226,175.2536060728907,602.0993330659228
13614,16.0,24.0,7.0,176.73126580898307,601.7263330659226,178.14762401312146,606.3933330659228
13615,16.0,24.0,8.0,176.73126580898307,601.7263330659226,178.12757658474877,605.5413330659228
13616,16.0,24.0,9.0,176.73126580898307,601.7263330659226,178.50226900250163,606.2863330659228
13617,16.0,24.0,10.0,176.73126580898307,601.7263330659226,176.93610638138102,603.4363330659228
13618,16.0,24.0,11.0,176.73126580898307,601.7263330659226,178.50960136895782,606.1183330659228
13619,16.0,24.0,12.0,176.73126580898307,601.7263330659226,177.47178299234344,606.6473330659228
13620,16.0,24.0,13.0,176.73126580898307,601.7263330659226,177.04616322281987,605.3743330659228
13621,16.0,24.0,14.0,176.73126580898307,601.7263330659226,176.0114575940584,600.5663330659228
13622,16.0,24.0,15.0,176.73126580898307,601.7263330659226,176.83760981495848,604.6023330659227
13623,16.0,24.0,16.0,176.73126580898307,601.7263330659226,176.73126580898307,603.2253330659228
13624,16.0,24.0,17.0,176.73126580898307,601.7263330659226,175.8113221929535,600.3663330659227
13625,16.0,24.0,18.0,176.73126580898307,601.7263330659226,172.6467856599083,598.4613330659226
13626,16.0,24.0,19.0,176.73126580898307,601.7263330659226,175.7484790151714,601.9853330659226
13627,16.0,24.0,20.0,176.73126580898307,601.7263330659226,179.82193770983574,597.5463330659228
13628,16.0,24.0,21.0,176.73126580898307,601.7263330659226,177.47088176854527,606.1473330659228
13629,16.0,24.0,22.0,176.73126580898307,601.7263330659226,175.45425460180562,601.8413330659226
13630,16.0,24.0,23.0,176.73126580898307,601.7263330659226,175.0808776866974,601.1303330659226
13631,16.0,24.0,24.0,176.73126580898307,601.7263330659226,174.92227291808118,601.2763330659228
13632,17.0,24.0,1.0,175.8113221929535,600.3663330659227,176.2023812423257,603.4643330659228
13633,17.0,24.0,2.0,175.8113221929535,600.3663330659227,173.98749633831147,598.5433330659226
13634,17.0,24.0,3.0,175.8113221929535,600.3663330659227,173.69891807345985,600.0773330659226
13635,17.0,24.0,4.0,175.8113221929535,600.3663330659227,173.5754879934174,598.9463330659228
13636,17.0,24.0,5.0,175.8113221929535,600.3663330659227,173.76141808757782,599.3733330659228
13637,17.0,24.0,6.0,175.8113221929535,600.3663330659227,175.2536060728907,602.0993330659228
13638,17.0,24.0,7.0,175.8113221929535,600.3663330659227,178.14762401312146,606.3933330659228
13639,17.0,24.0,8.0,175.8113221929535,600.3663330659227,178.12757658474877,605.5413330659228
13640,17.0,24.0,9.0,175.8113221929535,600.3663330659227,178.50226900250163,606.2863330659228
13641,17.0,24.0,10.0,175.8113221929535,600.3663330659227,176.93610638138102,603.4363330659228
13642,17.0,24.0,11.0,175.8113221929535,600.3663330659227,178.50960136895782,606.1183330659228
13643,17.0,24.0,12.0,175.8113221929535,600.3663330659227,177.47178299234344,606.6473330659228
13644,17.0,24.0,13.0,175.8113221929535,600.3663330659227,177.04616322281987,605.3743330659228
13645,17.0,24.0,14.0,175.8113221929535,600.3663330659227,176.0114575940584,600.5663330659228
13646,17.0,24.0,15.0,175.8113221929535,600.3663330659227,176.83760981495848,604.6023330659227
13647,17.0,24.0,16.0,175.8113221929535,600.3663330659227,176.73126580898307,603.2253330659228
13648,17.0,24.0,17.0,175.8113221929535,600.3663330659227,175.8113221929535,600.3663330659227
13649,17.0,24.0,18.0,175.8113221929535,600.3663330659227,172.6467856599083,598.4613330659226
13650,17.0,24.0,19.0,175.8113221929535,600.3663330659227,175.7484790151714,601.9853330659226
13651,17.0,24.0,20.0,175.8113221929535,600.3663330659227,179.82193770983574,597.5463330659228
13652,17.0,24.0,21.0,175.8113221929535,600.3663330659227,177.47088176854527,606.1473330659228
13653,17.0,24.0,22.0,175.8113221929535,600.3663330659227,175.45425460180562,601.8413330659226
13654,17.0,24.0,23.0,175.8113221929535,600.3663330659227,175.0808776866974,601.1303330659226
